series_id,year,period,value,footnote_codes
CUURA101SAT,1964,M02,28.4,
CUURA101SAT,1964,M03,28.3,
CUURA101SAT,1964,M04,28.3,
CUURA101SAT,1964,M05,28.3,
CUURA101SAT,1964,M06,28.2,
CUURA101SAT,1964,M07,28.2,
CUURA101SAT,1964,M08,28.2,
CUURA101SAT,1964,M09,28.1,
CUURA101SAT,1964,M10,28.2,
CUURA101SAT,1964,M11,28.5,
CUURA101SAT,1964,M12,28.6,
CUURA101SAT,1964,M13,28.3,
CUURA101SAT,1965,M01,28.7,
CUURA101SAT,1965,M02,28.5,
CUURA101SAT,1965,M03,28.6,
CUURA101SAT,1965,M04,28.6,
CUURA101SAT,1965,M05,28.5,
CUURA101SAT,1965,M06,28.4,
CUURA101SAT,1965,M07,28.6,
CUURA101SAT,1965,M08,28.7,
CUURA101SAT,1965,M09,28.7,
CUURA101SAT,1965,M10,28.9,
CUURA101SAT,1965,M11,28.9,
CUURA101SAT,1965,M12,28.9,
CUURA101SAT,1965,M13,28.7,
CUURA101SAT,1966,M01,29.0,
CUURA101SAT,1966,M02,29.0,
CUURA101SAT,1966,M03,29.1,
CUURA101SAT,1966,M04,29.2,
CUURA101SAT,1966,M05,29.1,
CUURA101SAT,1966,M06,29.2,
CUURA101SAT,1966,M07,30.5,
CUURA101SAT,1966,M08,30.5,
CUURA101SAT,1966,M09,30.3,
CUURA101SAT,1966,M10,30.6,
CUURA101SAT,1966,M11,30.7,
CUURA101SAT,1966,M12,30.6,
CUURA101SAT,1966,M13,29.8,
CUURA101SAT,1967,M01,30.5,
CUURA101SAT,1967,M02,30.7,
CUURA101SAT,1967,M03,30.8,
CUURA101SAT,1967,M04,30.9,
CUURA101SAT,1967,M05,31.0,
CUURA101SAT,1967,M06,31.0,
CUURA101SAT,1967,M07,31.2,
CUURA101SAT,1967,M08,31.4,
CUURA101SAT,1967,M09,31.3,
CUURA101SAT,1967,M10,31.7,
CUURA101SAT,1967,M11,31.6,
CUURA101SAT,1967,M12,31.7,
CUURA101SAT,1967,M13,31.2,
CUURA101SAT,1968,M01,31.7,
CUURA101SAT,1968,M02,31.7,
CUURA101SAT,1968,M03,31.7,
CUURA101SAT,1968,M04,31.7,
CUURA101SAT,1968,M05,31.7,
CUURA101SAT,1968,M06,31.9,
CUURA101SAT,1968,M07,32.1,
CUURA101SAT,1968,M08,32.2,
CUURA101SAT,1968,M09,32.1,
CUURA101SAT,1968,M10,32.4,
CUURA101SAT,1968,M11,32.5,
CUURA101SAT,1968,M12,32.2,
CUURA101SAT,1968,M13,32.0,
CUURA101SAT,1969,M01,33.0,
CUURA101SAT,1969,M02,33.3,
CUURA101SAT,1969,M03,33.8,
CUURA101SAT,1969,M04,33.9,
CUURA101SAT,1969,M05,33.7,
CUURA101SAT,1969,M06,33.9,
CUURA101SAT,1969,M07,33.9,
CUURA101SAT,1969,M08,33.9,
CUURA101SAT,1969,M09,33.6,
CUURA101SAT,1969,M10,34.2,
CUURA101SAT,1969,M11,34.2,
CUURA101SAT,1969,M12,35.1,
CUURA101SAT,1969,M13,33.9,
CUURA101SAT,1970,M01,37.4,
CUURA101SAT,1970,M02,37.5,
CUURA101SAT,1970,M03,37.5,
CUURA101SAT,1970,M04,37.8,
CUURA101SAT,1970,M05,38.0,
CUURA101SAT,1970,M06,38.1,
CUURA101SAT,1970,M07,38.2,
CUURA101SAT,1970,M08,38.1,
CUURA101SAT,1970,M09,38.1,
CUURA101SAT,1970,M10,38.6,
CUURA101SAT,1970,M11,38.9,
CUURA101SAT,1970,M12,39.1,
CUURA101SAT,1970,M13,38.1,
CUURA101SAT,1971,M01,39.3,
CUURA101SAT,1971,M02,40.0,
CUURA101SAT,1971,M03,40.1,
CUURA101SAT,1971,M04,40.1,
CUURA101SAT,1971,M05,40.2,
CUURA101SAT,1971,M06,40.6,
CUURA101SAT,1971,M07,40.6,
CUURA101SAT,1971,M08,40.5,
CUURA101SAT,1971,M09,40.1,
CUURA101SAT,1971,M10,40.3,
CUURA101SAT,1971,M11,40.3,
CUURA101SAT,1971,M12,40.2,
CUURA101SAT,1971,M13,40.2,
CUURA101SAT,1972,M01,41.2,
CUURA101SAT,1972,M02,41.2,
CUURA101SAT,1972,M03,41.1,
CUURA101SAT,1972,M04,41.1,
CUURA101SAT,1972,M05,41.3,
CUURA101SAT,1972,M06,41.4,
CUURA101SAT,1972,M07,41.5,
CUURA101SAT,1972,M08,41.6,
CUURA101SAT,1972,M09,41.7,
CUURA101SAT,1972,M10,41.7,
CUURA101SAT,1972,M11,41.8,
CUURA101SAT,1972,M12,41.8,
CUURA101SAT,1972,M13,41.5,
CUURA101SAT,1973,M01,41.7,
CUURA101SAT,1973,M02,41.8,
CUURA101SAT,1973,M03,41.8,
CUURA101SAT,1973,M04,42.0,
CUURA101SAT,1973,M05,42.1,
CUURA101SAT,1973,M06,42.4,
CUURA101SAT,1973,M07,42.4,
CUURA101SAT,1973,M08,42.4,
CUURA101SAT,1973,M09,42.2,
CUURA101SAT,1973,M10,42.5,
CUURA101SAT,1973,M11,42.7,
CUURA101SAT,1973,M12,43.1,
CUURA101SAT,1973,M13,42.3,
CUURA101SAT,1974,M01,43.2,
CUURA101SAT,1974,M02,43.4,
CUURA101SAT,1974,M03,43.9,
CUURA101SAT,1974,M04,44.3,
CUURA101SAT,1974,M05,45.0,
CUURA101SAT,1974,M06,45.8,
CUURA101SAT,1974,M07,46.4,
CUURA101SAT,1974,M08,46.5,
CUURA101SAT,1974,M09,46.8,
CUURA101SAT,1974,M10,47.0,
CUURA101SAT,1974,M11,47.1,
CUURA101SAT,1974,M12,47.4,
CUURA101SAT,1974,M13,45.6,
CUURA101SAT,1975,M01,47.3,
CUURA101SAT,1975,M02,47.3,
CUURA101SAT,1975,M03,47.8,
CUURA101SAT,1975,M04,48.1,
CUURA101SAT,1975,M05,48.2,
CUURA101SAT,1975,M06,48.8,
CUURA101SAT,1975,M07,49.5,
CUURA101SAT,1975,M08,49.7,
CUURA101SAT,1975,M09,53.3,
CUURA101SAT,1975,M10,53.6,
CUURA101SAT,1975,M11,54.7,
CUURA101SAT,1975,M12,55.3,
CUURA101SAT,1975,M13,50.3,
CUURA101SAT,1976,M01,55.3,
CUURA101SAT,1976,M02,55.4,
CUURA101SAT,1976,M03,56.4,
CUURA101SAT,1976,M04,56.5,
CUURA101SAT,1976,M05,56.9,
CUURA101SAT,1976,M06,57.5,
CUURA101SAT,1976,M07,57.9,
CUURA101SAT,1976,M08,58.1,
CUURA101SAT,1976,M09,58.7,
CUURA101SAT,1976,M10,59.1,
CUURA101SAT,1976,M11,59.1,
CUURA101SAT,1976,M12,59.0,
CUURA101SAT,1976,M13,57.5,
CUURA101SAT,1977,M01,59.4,
CUURA101SAT,1977,M02,59.7,
CUURA101SAT,1977,M03,60.1,
CUURA101SAT,1977,M04,60.4,
CUURA101SAT,1977,M05,60.6,
CUURA101SAT,1977,M06,60.8,
CUURA101SAT,1977,M07,60.8,
CUURA101SAT,1977,M08,60.8,
CUURA101SAT,1977,M09,60.7,
CUURA101SAT,1977,M10,60.9,
CUURA101SAT,1977,M11,61.0,
CUURA101SAT,1977,M12,61.1,
CUURA101SAT,1977,M13,60.5,
CUURA101SAT,1978,M01,61.1,
CUURA101SAT,1978,M02,61.3,
CUURA101SAT,1978,M03,61.3,
CUURA101SAT,1978,M04,61.6,
CUURA101SAT,1978,M05,61.8,
CUURA101SAT,1978,M06,62.2,
CUURA101SAT,1978,M07,62.6,
CUURA101SAT,1978,M08,62.8,
CUURA101SAT,1978,M09,63.3,
CUURA101SAT,1978,M10,64.1,
CUURA101SAT,1978,M11,64.4,
CUURA101SAT,1978,M12,64.8,
CUURA101SAT,1978,M13,62.6,
CUURA101SAT,1979,M01,65.1,
CUURA101SAT,1979,M02,65.7,
CUURA101SAT,1979,M03,66.4,
CUURA101SAT,1979,M04,67.7,
CUURA101SAT,1979,M05,69.0,
CUURA101SAT,1979,M06,70.6,
CUURA101SAT,1979,M07,72.2,
CUURA101SAT,1979,M08,72.9,
CUURA101SAT,1979,M09,73.6,
CUURA101SAT,1979,M10,74.1,
CUURA101SAT,1979,M11,74.7,
CUURA101SAT,1979,M12,75.4,
CUURA101SAT,1979,M13,70.6,
CUURA101SAT,1980,M01,77.2,
CUURA101SAT,1980,M02,79.1,
CUURA101SAT,1980,M03,80.5,
CUURA101SAT,1980,M04,81.5,
CUURA101SAT,1980,M05,81.8,
CUURA101SAT,1980,M06,82.1,
CUURA101SAT,1980,M07,83.6,
CUURA101SAT,1980,M08,83.9,
CUURA101SAT,1980,M09,84.4,
CUURA101SAT,1980,M10,84.6,
CUURA101SAT,1980,M11,85.3,
CUURA101SAT,1980,M12,86.0,
CUURA101SAT,1980,M13,82.5,
CUURA101SAT,1981,M01,87.4,
CUURA101SAT,1981,M02,89.3,
CUURA101SAT,1981,M03,90.1,
CUURA101SAT,1981,M04,90.7,
CUURA101SAT,1981,M05,91.0,
CUURA101SAT,1981,M06,91.5,
CUURA101SAT,1981,M07,93.9,
CUURA101SAT,1981,M08,94.0,
CUURA101SAT,1981,M09,94.4,
CUURA101SAT,1981,M10,94.7,
CUURA101SAT,1981,M11,95.4,
CUURA101SAT,1981,M12,95.6,
CUURA101SAT,1981,M13,92.4,
CUURA101SAT,1982,M01,95.4,
CUURA101SAT,1982,M02,95.0,
CUURA101SAT,1982,M03,94.0,
CUURA101SAT,1982,M04,93.3,
CUURA101SAT,1982,M05,93.6,
CUURA101SAT,1982,M06,95.6,
CUURA101SAT,1982,M07,96.6,
CUURA101SAT,1982,M08,96.9,
CUURA101SAT,1982,M09,97.4,
CUURA101SAT,1982,M10,97.9,
CUURA101SAT,1982,M11,97.8,
CUURA101SAT,1982,M12,97.8,
CUURA101SAT,1982,M13,95.9,
CUURA101SAT,1983,M01,97.5,
CUURA101SAT,1983,M02,96.9,
CUURA101SAT,1983,M03,96.1,
CUURA101SAT,1983,M04,97.8,
CUURA101SAT,1983,M05,98.1,
CUURA101SAT,1983,M06,98.7,
CUURA101SAT,1983,M07,99.2,
CUURA101SAT,1983,M08,99.9,
CUURA101SAT,1983,M09,100.5,
CUURA101SAT,1983,M10,100.9,
CUURA101SAT,1983,M11,101.6,
CUURA101SAT,1983,M12,101.5,
CUURA101SAT,1983,M13,99.1,
CUURA101SAT,1984,M01,103.3,
CUURA101SAT,1984,M02,103.5,
CUURA101SAT,1984,M03,104.1,
CUURA101SAT,1984,M04,104.5,
CUURA101SAT,1984,M05,105.0,
CUURA101SAT,1984,M06,105.1,
CUURA101SAT,1984,M07,105.5,
CUURA101SAT,1984,M08,105.5,
CUURA101SAT,1984,M09,105.5,
CUURA101SAT,1984,M10,105.8,
CUURA101SAT,1984,M11,106.1,
CUURA101SAT,1984,M12,106.1,
CUURA101SAT,1984,M13,105.0,
CUURA101SAT,1985,M01,106.1,
CUURA101SAT,1985,M02,106.1,
CUURA101SAT,1985,M03,106.6,
CUURA101SAT,1985,M04,106.8,
CUURA101SAT,1985,M05,107.1,
CUURA101SAT,1985,M06,107.4,
CUURA101SAT,1985,M07,107.4,
CUURA101SAT,1985,M08,107.1,
CUURA101SAT,1985,M09,106.8,
CUURA101SAT,1985,M10,107.6,
CUURA101SAT,1985,M11,108.1,
CUURA101SAT,1985,M12,108.4,
CUURA101SAT,1985,M13,107.1,
CUURA101SAT,1986,M01,109.5,
CUURA101SAT,1986,M02,108.5,
CUURA101SAT,1986,M03,106.1,
CUURA101SAT,1986,M04,103.4,
CUURA101SAT,1986,M05,103.4,
CUURA101SAT,1986,M06,104.5,
CUURA101SAT,1986,M07,103.9,
CUURA101SAT,1986,M08,102.9,
CUURA101SAT,1986,M09,102.4,
CUURA101SAT,1986,M10,104.0,
CUURA101SAT,1986,M11,104.5,
CUURA101SAT,1986,M12,104.8,
CUURA101SAT,1986,M13,104.8,
CUURA101SAT,1987,M01,105.4,
CUURA101SAT,1987,M02,105.7,
CUURA101SAT,1987,M03,106.1,
CUURA101SAT,1987,M04,107.4,
CUURA101SAT,1987,M05,108.0,
CUURA101SAT,1987,M06,108.8,
CUURA101SAT,1987,M07,109.4,
CUURA101SAT,1987,M08,110.2,
CUURA101SAT,1987,M09,110.3,
CUURA101SAT,1987,M10,110.7,
CUURA101SAT,1987,M11,111.5,
CUURA101SAT,1987,M12,111.2,
CUURA101SAT,1987,M13,108.7,
CUURA101SAT,1988,M01,111.3,
CUURA101SAT,1988,M02,111.3,
CUURA101SAT,1988,M03,110.7,
CUURA101SAT,1988,M04,111.2,
CUURA101SAT,1988,M05,111.8,
CUURA101SAT,1988,M06,112.6,
CUURA101SAT,1988,M07,113.0,
CUURA101SAT,1988,M08,113.4,
CUURA101SAT,1988,M09,113.7,
CUURA101SAT,1988,M10,114.4,
CUURA101SAT,1988,M11,114.7,
CUURA101SAT,1988,M12,114.9,
CUURA101SAT,1988,M13,112.8,
CUURA101SAT,1989,M01,115.2,
CUURA101SAT,1989,M02,115.1,
CUURA101SAT,1989,M03,115.3,
CUURA101SAT,1989,M04,116.3,
CUURA101SAT,1989,M05,117.5,
CUURA101SAT,1989,M06,117.3,
CUURA101SAT,1989,M07,116.9,
CUURA101SAT,1989,M08,116.4,
CUURA101SAT,1989,M09,115.8,
CUURA101SAT,1989,M10,116.9,
CUURA101SAT,1989,M11,117.3,
CUURA101SAT,1989,M12,117.5,
CUURA101SAT,1989,M13,116.5,
CUURA101SAT,1990,M01,119.5,
CUURA101SAT,1990,M02,119.8,
CUURA101SAT,1990,M03,119.5,
CUURA101SAT,1990,M04,119.2,
CUURA101SAT,1990,M05,119.3,
CUURA101SAT,1990,M06,120.4,
CUURA101SAT,1990,M07,120.8,
CUURA101SAT,1990,M08,122.1,
CUURA101SAT,1990,M09,125.3,
CUURA101SAT,1990,M10,129.0,
CUURA101SAT,1990,M11,130.6,
CUURA101SAT,1990,M12,131.4,
CUURA101SAT,1990,M13,123.1,
CUURA101SAT,1991,M01,129.1,
CUURA101SAT,1991,M02,127.8,
CUURA101SAT,1991,M03,126.6,
CUURA101SAT,1991,M04,126.2,
CUURA101SAT,1991,M05,127.3,
CUURA101SAT,1991,M06,127.6,
CUURA101SAT,1991,M07,127.7,
CUURA101SAT,1991,M08,127.6,
CUURA101SAT,1991,M09,128.1,
CUURA101SAT,1991,M10,128.6,
CUURA101SAT,1991,M11,129.1,
CUURA101SAT,1991,M12,129.1,
CUURA101SAT,1991,M13,127.9,
CUURA101SAT,1992,M01,129.5,
CUURA101SAT,1992,M02,129.7,
CUURA101SAT,1992,M03,129.9,
CUURA101SAT,1992,M04,129.6,
CUURA101SAT,1992,M05,129.8,
CUURA101SAT,1992,M06,130.1,
CUURA101SAT,1992,M07,130.9,
CUURA101SAT,1992,M08,130.6,
CUURA101SAT,1992,M09,130.9,
CUURA101SAT,1992,M10,134.6,
CUURA101SAT,1992,M11,135.5,
CUURA101SAT,1992,M12,136.3,
CUURA101SAT,1992,M13,131.5,
CUURA101SAT,1993,M01,137.3,
CUURA101SAT,1993,M02,136.9,
CUURA101SAT,1993,M03,136.2,
CUURA101SAT,1993,M04,136.4,
CUURA101SAT,1993,M05,137.1,
CUURA101SAT,1993,M06,136.7,
CUURA101SAT,1993,M07,137.1,
CUURA101SAT,1993,M08,137.2,
CUURA101SAT,1993,M09,137.1,
CUURA101SAT,1993,M10,139.1,
CUURA101SAT,1993,M11,140.1,
CUURA101SAT,1993,M12,141.0,
CUURA101SAT,1993,M13,137.7,
CUURA101SAT,1994,M01,140.4,
CUURA101SAT,1994,M02,140.6,
CUURA101SAT,1994,M03,139.9,
CUURA101SAT,1994,M04,140.5,
CUURA101SAT,1994,M05,140.3,
CUURA101SAT,1994,M06,141.2,
CUURA101SAT,1994,M07,141.5,
CUURA101SAT,1994,M08,142.2,
CUURA101SAT,1994,M09,142.3,
CUURA101SAT,1994,M10,143.9,
CUURA101SAT,1994,M11,144.5,
CUURA101SAT,1994,M12,144.6,
CUURA101SAT,1994,M13,141.8,
CUURA101SAT,1995,M01,144.4,
CUURA101SAT,1995,M02,144.5,
CUURA101SAT,1995,M03,144.5,
CUURA101SAT,1995,M04,144.1,
CUURA101SAT,1995,M05,146.0,
CUURA101SAT,1995,M06,147.4,
CUURA101SAT,1995,M07,146.5,
CUURA101SAT,1995,M08,145.7,
CUURA101SAT,1995,M09,145.9,
CUURA101SAT,1995,M10,146.8,
CUURA101SAT,1995,M11,146.9,
CUURA101SAT,1995,M12,147.8,
CUURA101SAT,1995,M13,145.9,
CUURA101SAT,1996,M01,148.6,
CUURA101SAT,1996,M02,149.0,
CUURA101SAT,1996,M03,150.7,
CUURA101SAT,1996,M04,152.5,
CUURA101SAT,1996,M05,153.0,
CUURA101SAT,1996,M06,153.1,
CUURA101SAT,1996,M07,152.8,
CUURA101SAT,1996,M08,152.3,
CUURA101SAT,1996,M09,153.3,
CUURA101SAT,1996,M10,153.5,
CUURA101SAT,1996,M11,154.5,
CUURA101SAT,1996,M12,155.8,
CUURA101SAT,1996,M13,152.4,
CUURA101SAT,1997,M01,154.6,
CUURA101SAT,1997,M02,154.6,
CUURA101SAT,1997,M03,155.1,
CUURA101SAT,1997,M04,154.1,
CUURA101SAT,1997,M05,153.6,
CUURA101SAT,1997,M06,153.9,
CUURA101SAT,1997,M07,153.7,
CUURA101SAT,1997,M08,152.8,
CUURA101SAT,1997,M09,154.6,
CUURA101SAT,1997,M10,155.5,
CUURA101SAT,1997,M11,153.4,
CUURA101SAT,1997,M12,153.3,
CUURA101SAT,1997,M13,154.1,
CUURA101SAT,1998,M01,152.3,
CUURA101SAT,1998,M02,152.4,
CUURA101SAT,1998,M03,151.6,
CUURA101SAT,1998,M04,151.1,
CUURA101SAT,1998,M05,151.1,
CUURA101SAT,1998,M06,150.7,
CUURA101SAT,1998,M07,151.5,
CUURA101SAT,1998,M08,151.1,
CUURA101SAT,1998,M09,150.0,
CUURA101SAT,1998,M10,150.6,
CUURA101SAT,1998,M11,150.6,
CUURA101SAT,1998,M12,150.4,
CUURA101SAT,1998,M13,151.1,
CUURA101SAT,1999,M01,149.6,
CUURA101SAT,1999,M02,149.4,
CUURA101SAT,1999,M03,149.7,
CUURA101SAT,1999,M04,150.4,
CUURA101SAT,1999,M05,151.7,
CUURA101SAT,1999,M06,151.6,
CUURA101SAT,1999,M07,152.4,
CUURA101SAT,1999,M08,152.8,
CUURA101SAT,1999,M09,153.4,
CUURA101SAT,1999,M10,155.6,
CUURA101SAT,1999,M11,155.0,
CUURA101SAT,1999,M12,156.1,
CUURA101SAT,1999,M13,152.3,
CUURA101SAT,2000,M01,155.7,
CUURA101SAT,2000,M02,156.4,
CUURA101SAT,2000,M03,159.4,
CUURA101SAT,2000,M04,159.5,
CUURA101SAT,2000,M05,159.3,
CUURA101SAT,2000,M06,162.0,
CUURA101SAT,2000,M07,161.8,
CUURA101SAT,2000,M08,161.1,
CUURA101SAT,2000,M09,160.6,
CUURA101SAT,2000,M10,161.4,
CUURA101SAT,2000,M11,161.7,
CUURA101SAT,2000,M12,161.3,
CUURA101SAT,2000,M13,160.0,
CUURA101SAT,2001,M01,161.0,
CUURA101SAT,2001,M02,160.7,
CUURA101SAT,2001,M03,159.8,
CUURA101SAT,2001,M04,160.8,
CUURA101SAT,2001,M05,164.1,
CUURA101SAT,2001,M06,165.4,
CUURA101SAT,2001,M07,163.1,
CUURA101SAT,2001,M08,161.2,
CUURA101SAT,2001,M09,160.3,
CUURA101SAT,2001,M10,159.6,
CUURA101SAT,2001,M11,157.8,
CUURA101SAT,2001,M12,156.1,
CUURA101SAT,2001,M13,160.8,
CUURA101SAT,2002,M01,155.6,
CUURA101SAT,2002,M02,156.1,
CUURA101SAT,2002,M03,156.5,
CUURA101SAT,2002,M04,159.7,
CUURA101SAT,2002,M05,160.6,
CUURA101SAT,2002,M06,160.1,
CUURA101SAT,2002,M07,160.1,
CUURA101SAT,2002,M08,160.5,
CUURA101SAT,2002,M09,160.8,
CUURA101SAT,2002,M10,161.8,
CUURA101SAT,2002,M11,162.8,
CUURA101SAT,2002,M12,163.0,
CUURA101SAT,2002,M13,159.8,
CUURA101SAT,2003,M01,163.4,
CUURA101SAT,2003,M02,165.1,
CUURA101SAT,2003,M03,166.1,
CUURA101SAT,2003,M04,165.9,
CUURA101SAT,2003,M05,167.0,
CUURA101SAT,2003,M06,166.2,
CUURA101SAT,2003,M07,165.2,
CUURA101SAT,2003,M08,166.0,
CUURA101SAT,2003,M09,168.7,
CUURA101SAT,2003,M10,168.6,
CUURA101SAT,2003,M11,167.7,
CUURA101SAT,2003,M12,167.1,
CUURA101SAT,2003,M13,166.4,
CUURA101SAT,2004,M01,166.3,
CUURA101SAT,2004,M02,167.7,
CUURA101SAT,2004,M03,168.9,
CUURA101SAT,2004,M04,169.6,
CUURA101SAT,2004,M05,173.1,
CUURA101SAT,2004,M06,175.7,
CUURA101SAT,2004,M07,174.1,
CUURA101SAT,2004,M08,172.1,
CUURA101SAT,2004,M09,171.4,
CUURA101SAT,2004,M10,173.9,
CUURA101SAT,2004,M11,176.0,
CUURA101SAT,2004,M12,174.6,
CUURA101SAT,2004,M13,172.0,
CUURA101SAT,2005,M01,173.6,
CUURA101SAT,2005,M02,173.9,
CUURA101SAT,2005,M03,174.8,
CUURA101SAT,2005,M04,178.5,
CUURA101SAT,2005,M05,179.1,
CUURA101SAT,2005,M06,179.2,
CUURA101SAT,2005,M07,182.8,
CUURA101SAT,2005,M08,184.6,
CUURA101SAT,2005,M09,195.0,
CUURA101SAT,2005,M10,189.1,
CUURA101SAT,2005,M11,183.4,
CUURA101SAT,2005,M12,180.7,
CUURA101SAT,2005,M13,181.2,
CUURA101SAT,2006,M01,184.1,
CUURA101SAT,2006,M02,183.6,
CUURA101SAT,2006,M03,183.5,
CUURA101SAT,2006,M04,190.0,
CUURA101SAT,2006,M05,194.4,
CUURA101SAT,2006,M06,194.4,
CUURA101SAT,2006,M07,195.7,
CUURA101SAT,2006,M08,195.5,
CUURA101SAT,2006,M09,188.3,
CUURA101SAT,2006,M10,182.8,
CUURA101SAT,2006,M11,181.5,
CUURA101SAT,2006,M12,183.5,
CUURA101SAT,2006,M13,188.1,
CUURA101SAT,2007,M01,182.469,
CUURA101SAT,2007,M02,180.923,
CUURA101SAT,2007,M03,185.679,
CUURA101SAT,2007,M04,189.315,
CUURA101SAT,2007,M05,193.154,
CUURA101SAT,2007,M06,194.791,
CUURA101SAT,2007,M07,193.896,
CUURA101SAT,2007,M08,190.838,
CUURA101SAT,2007,M09,189.662,
CUURA101SAT,2007,M10,191.590,
CUURA101SAT,2007,M11,196.120,
CUURA101SAT,2007,M12,196.916,
CUURA101SAT,2007,M13,190.446,
CUURA101SAT,2008,M01,196.532,
CUURA101SAT,2008,M02,196.627,
CUURA101SAT,2008,M03,200.012,
CUURA101SAT,2008,M04,203.058,
CUURA101SAT,2008,M05,211.635,
CUURA101SAT,2008,M06,217.187,
CUURA101SAT,2008,M07,218.149,
CUURA101SAT,2008,M08,212.162,
CUURA101SAT,2008,M09,208.757,
CUURA101SAT,2008,M10,200.291,
CUURA101SAT,2008,M11,185.353,
CUURA101SAT,2008,M12,177.308,
CUURA101SAT,2008,M13,202.256,
CUURA101SAT,2009,M01,176.963,
CUURA101SAT,2009,M02,179.901,
CUURA101SAT,2009,M03,180.067,
CUURA101SAT,2009,M04,183.006,
CUURA101SAT,2009,M05,187.017,
CUURA101SAT,2009,M06,193.317,
CUURA101SAT,2009,M07,194.565,
CUURA101SAT,2009,M08,195.152,
CUURA101SAT,2009,M09,196.237,
CUURA101SAT,2009,M10,195.770,
CUURA101SAT,2009,M11,198.462,
CUURA101SAT,2009,M12,199.307,
CUURA101SAT,2009,M13,189.980,
CUURA101SAT,2010,M01,199.902,
CUURA101SAT,2010,M02,200.041,
CUURA101SAT,2010,M03,200.770,
CUURA101SAT,2010,M04,202.194,
CUURA101SAT,2010,M05,204.788,
CUURA101SAT,2010,M06,202.698,
CUURA101SAT,2010,M07,202.665,
CUURA101SAT,2010,M08,202.740,
CUURA101SAT,2010,M09,201.164,
CUURA101SAT,2010,M10,204.336,
CUURA101SAT,2010,M11,205.773,
CUURA101SAT,2010,M12,208.447,
CUURA101SAT,2010,M13,202.960,
CUURA101SAT,2011,M01,210.479,
CUURA101SAT,2011,M02,213.435,
CUURA101SAT,2011,M03,219.405,
CUURA101SAT,2011,M04,224.287,
CUURA101SAT,2011,M05,229.350,
CUURA101SAT,2011,M06,228.000,
CUURA101SAT,2011,M07,227.624,
CUURA101SAT,2011,M08,227.498,
CUURA101SAT,2011,M09,227.394,
CUURA101SAT,2011,M10,224.943,
CUURA101SAT,2011,M11,223.567,
CUURA101SAT,2011,M12,221.334,
CUURA101SAT,2011,M13,223.110,
CUURA101SAT,2012,M01,222.709,
CUURA101SAT,2012,M02,226.009,
CUURA101SAT,2012,M03,228.950,
CUURA101SAT,2012,M04,231.835,
CUURA101SAT,2012,M05,230.196,
CUURA101SAT,2012,M06,227.460,
CUURA101SAT,2012,M07,226.001,
CUURA101SAT,2012,M08,228.775,
CUURA101SAT,2012,M09,231.409,
CUURA101SAT,2012,M10,231.761,
CUURA101SAT,2012,M11,230.283,
CUURA101SAT,2012,M12,227.652,
CUURA101SAT,2012,M13,228.587,
CUURA101SAT,2013,M01,227.739,
CUURA101SAT,2013,M02,231.853,
CUURA101SAT,2013,M03,233.541,
CUURA101SAT,2013,M04,230.865,
CUURA101SAT,2013,M05,231.723,
CUURA101SAT,2013,M06,231.971,
CUURA101SAT,2013,M07,233.895,
CUURA101SAT,2013,M08,232.390,
CUURA101SAT,2013,M09,231.622,
CUURA101SAT,2013,M10,228.844,
CUURA101SAT,2013,M11,230.151,
CUURA101SAT,2013,M12,230.241,
CUURA101SAT,2013,M13,231.236,
CUURA101SAT,2014,M01,228.692,
CUURA101SAT,2014,M02,229.720,
CUURA101SAT,2014,M03,231.138,
CUURA101SAT,2014,M04,233.008,
CUURA101SAT,2014,M05,235.298,
CUURA101SAT,2014,M06,235.944,
CUURA101SAT,2014,M07,234.140,
CUURA101SAT,2014,M08,230.259,
CUURA101SAT,2014,M09,228.226,
CUURA101SAT,2014,M10,226.369,
CUURA101SAT,2014,M11,222.948,
CUURA101SAT,2014,M12,216.635,
CUURA101SAT,2014,M13,229.365,
CUURA101SAT,2015,M01,209.251,
CUURA101SAT,2015,M02,209.192,
CUURA101SAT,2015,M03,211.781,
CUURA101SAT,2015,M04,213.655,
CUURA101SAT,2015,M05,220.004,
CUURA101SAT,2015,M06,221.481,
CUURA101SAT,2015,M07,219.546,
CUURA101SAT,2015,M08,215.733,
CUURA101SAT,2015,M09,211.043,
CUURA101SAT,2015,M10,209.410,
CUURA101SAT,2015,M11,209.745,
CUURA101SAT,2015,M12,206.918,
CUURA101SAT,2015,M13,213.147,
CUURA101SAT,2016,M01,204.878,
CUURA101SAT,2016,M02,203.647,
CUURA101SAT,2016,M03,204.036,
CUURA101SAT,2016,M04,209.200,
CUURA101SAT,2016,M05,212.896,
CUURA101SAT,2016,M06,213.339,
CUURA101SAT,2016,M07,210.150,
CUURA101SAT,2016,M08,207.419,
CUURA101SAT,2016,M09,206.707,
CUURA101SAT,2016,M10,208.662,
CUURA101SAT,2016,M11,211.250,
CUURA101SAT,2016,M12,210.671,
CUURA101SAT,2016,M13,208.571,
CUURA101SAT,2017,M01,212.861,
CUURA101SAT,2017,M02,213.382,
CUURA101SAT,2017,M03,211.912,
CUURA101SAT,2017,M04,214.862,
CUURA101SAT,2017,M05,215.630,
CUURA101SAT1,1947,M01,20.9,
CUURA101SAT1,1947,M02,20.9,
CUURA101SAT1,1947,M03,21.0,
CUURA101SAT1,1947,M04,21.3,
CUURA101SAT1,1947,M05,21.4,
